building_id,hour,kwh_usage
rusty_old_hydroelectric_plant,3,3.842032
rusty_old_hydroelectric_plant,4,3.795921
rusty_old_hydroelectric_plant,5,3.832542
rusty_old_hydroelectric_plant,6,3.346843
rusty_old_hydroelectric_plant,7,3.117819
rusty_old_hydroelectric_plant,8,2.706807
rusty_old_hydroelectric_plant,9,2.264175
rusty_old_hydroelectric_plant,10,3.352512
rusty_old_hydroelectric_plant,11,3.722981
rusty_old_hydroelectric_plant,12,3.991065
rusty_old_hydroelectric_plant,13,5.651258
rusty_old_hydroelectric_plant,14,5.816702
rusty_old_hydroelectric_plant,15,6.416031
rusty_old_hydroelectric_plant,16,6.975447
rusty_old_hydroelectric_plant,17,5.885604
rusty_old_hydroelectric_plant,18,5.322061
rusty_old_hydroelectric_plant,19,4.690357
rusty_old_hydroelectric_plant,20,3.538153
rusty_old_hydroelectric_plant,21,3.120887
rusty_old_hydroelectric_plant,22,2.753145
rusty_old_hydroelectric_plant,23,2.898989
rusty_old_hydroelectric_plant,0,3.115090
rusty_old_windmill,1,2.205812
rusty_old_windmill,2,2.595952
rusty_old_windmill,3,3.016871
rusty_old_windmill,4,2.826381
rusty_old_windmill,5,2.567729
rusty_old_windmill,6,2.693084
rusty_old_windmill,7,2.120560
rusty_old_windmill,8,1.482507
rusty_old_windmill,9,1.650300
rusty_old_windmill,10,2.077251
rusty_old_windmill,11,2.902278
rusty_old_windmill,12,3.407575
rusty_old_windmill,13,4.127550
rusty_old_windmill,14,4.239955
rusty_old_windmill,15,5.081721
rusty_old_windmill,16,4.987813
rusty_old_windmill,17,4.440626
rusty_old_windmill,18,4.707847
rusty_old_windmill,19,3.563125
rusty_old_windmill,20,3.376194
rusty_old_windmill,21,2.105969
rusty_old_windmill,22,2.201182
rusty_old_windmill,23,1.471847
rusty_old_windmill,0,1.717256
rusty_old_opera_house,1,8.083767
rusty_old_opera_house,2,9.001250
rusty_old_opera_house,3,9.071512
rusty_old_opera_house,4,8.562876
rusty_old_opera_house,5,7.382114
rusty_old_opera_house,6,6.302491
rusty_old_opera_house,7,5.059766
rusty_old_opera_house,8,4.453702
rusty_old_opera_house,9,5.770143
rusty_old_opera_house,10,7.853818
rusty_old_opera_house,11,10.259018
rusty_old_opera_house,12,12.801164
rusty_old_opera_house,13,15.254295
rusty_old_opera_house,14,16.972307
rusty_old_opera_house,15,17.944587
rusty_old_opera_house,16,16.896513
rusty_old_opera_house,17,14.542841
rusty_old_opera_house,18,11.899503
rusty_old_opera_house,19,8.488047
rusty_old_opera_house,20,6.807149
rusty_old_opera_house,21,5.226853
rusty_old_opera_house,22,5.225579
rusty_old_opera_house,23,5.592149
rusty_old_opera_house,0,6.756368
rusty_old_gymnaisum,1,4.300413
rusty_old_gymnaisum,2,4.186569
rusty_old_gymnaisum,3,5.306679
rusty_old_gymnaisum,4,6.145641
rusty_old_gymnaisum,5,7.002616
rusty_old_gymnaisum,6,8.067348
rusty_old_gymnaisum,7,7.739336
rusty_old_gymnaisum,8,7.088339
rusty_old_gymnaisum,9,6.042164
rusty_old_gymnaisum,10,4.546191
rusty_old_gymnaisum,11,4.541483
rusty_old_gymnaisum,12,3.714780
rusty_old_gymnaisum,13,4.663598
rusty_old_gymnaisum,14,6.493007
rusty_old_gymnaisum,15,8.952937
rusty_old_gymnaisum,16,11.525377
rusty_old_gymnaisum,17,13.867315
rusty_old_gymnaisum,18,15.594991
rusty_old_gymnaisum,19,15.586606
rusty_old_gymnaisum,20,14.551989
rusty_old_gymnaisum,21,11.732236
rusty_old_gymnaisum,22,9.420137
rusty_old_gymnaisum,23,6.649501
rusty_old_gymnaisum,0,4.774883
rusty_old_school,1,2.333890
rusty_old_school,2,2.691559
rusty_old_school,3,3.319074
rusty_old_school,4,3.908123
rusty_old_school,5,3.988481
rusty_old_school,6,4.630643
rusty_old_school,7,5.160816
rusty_old_school,8,4.516030
rusty_old_school,9,4.364565
rusty_old_school,10,3.017521
rusty_old_school,11,2.458462
rusty_old_school,12,2.928723
rusty_old_school,13,3.649780
rusty_old_school,14,4.064048
rusty_old_school,15,5.896984
rusty_old_school,16,7.254413
rusty_old_school,17,8.378905
rusty_old_school,18,8.737013
rusty_old_school,19,9.230365
rusty_old_school,20,8.123947
rusty_old_school,21,7.587770
rusty_old_school,22,5.406348
rusty_old_school,23,4.720261
rusty_old_school,0,3.039837
rusty_old_taco_truck,1,6.359392
rusty_old_taco_truck,2,8.036854
rusty_old_taco_truck,3,9.801591
rusty_old_taco_truck,4,10.995159
rusty_old_taco_truck,5,11.269249
rusty_old_taco_truck,6,10.104981
rusty_old_taco_truck,7,8.710111
rusty_old_taco_truck,8,6.144283
rusty_old_taco_truck,9,5.755764
rusty_old_taco_truck,10,5.422642
rusty_old_taco_truck,11,7.160720
rusty_old_taco_truck,12,9.220138
rusty_old_taco_truck,13,13.229775
rusty_old_taco_truck,14,16.231611
rusty_old_taco_truck,15,18.995832
rusty_old_taco_truck,16,20.961349
rusty_old_taco_truck,17,21.148787
rusty_old_taco_truck,18,18.739994
rusty_old_taco_truck,19,16.183466
rusty_old_taco_truck,20,12.308508
rusty_old_taco_truck,21,9.499662
rusty_old_taco_truck,22,6.532168
rusty_old_taco_truck,23,5.526253
rusty_old_taco_truck,0,5.996994
rusty_old_base,1,5.007649
rusty_old_base,2,4.002141
rusty_old_base,3,3.907180
rusty_old_base,4,3.143701
rusty_old_base,5,2.696346
rusty_old_base,6,3.023899
rusty_old_base,7,2.748356
rusty_old_base,8,3.429819
rusty_old_base,9,5.212070
rusty_old_base,10,6.098610
rusty_old_base,11,7.332152
rusty_old_base,12,8.718820
rusty_old_base,13,8.408101
rusty_old_base,14,8.311909
rusty_old_base,15,7.121925
rusty_old_base,16,5.213313
rusty_old_base,17,4.592507
rusty_old_base,18,3.561143
rusty_old_base,19,2.768319
rusty_old_base,20,2.702144
rusty_old_base,21,2.624722
rusty_old_base,22,3.285301
rusty_old_base,23,4.065970
rusty_old_base,0,4.994781
rusty_old_houseboat,1,2.765498
rusty_old_houseboat,2,3.199692
rusty_old_houseboat,3,4.067840
rusty_old_houseboat,4,4.584494
rusty_old_houseboat,5,5.505686
rusty_old_houseboat,6,5.998802
rusty_old_houseboat,7,5.786929
rusty_old_houseboat,8,5.376561
rusty_old_houseboat,9,4.289215
rusty_old_houseboat,10,3.981744
rusty_old_houseboat,11,3.018300
rusty_old_houseboat,12,2.567707
rusty_old_houseboat,13,3.655834
rusty_old_houseboat,14,4.927012
rusty_old_houseboat,15,6.881617
rusty_old_houseboat,16,9.114077
rusty_old_houseboat,17,10.453579
rusty_old_houseboat,18,11.132723
rusty_old_houseboat,19,11.361880
rusty_old_houseboat,20,10.322301
rusty_old_houseboat,21,9.103020
rusty_old_houseboat,22,6.764566
rusty_old_houseboat,23,5.616808
rusty_old_houseboat,0,3.766103
rusty_old_hospital,1,6.496963
rusty_old_hospital,2,5.660074
rusty_old_hospital,3,5.335050
rusty_old_hospital,4,3.827354
rusty_old_hospital,5,3.070264
rusty_old_hospital,6,3.924655
rusty_old_hospital,7,4.755662
rusty_old_hospital,8,6.248766
rusty_old_hospital,9,7.972588
rusty_old_hospital,10,10.549443
rusty_old_hospital,11,11.186950
rusty_old_hospital,12,12.301257
rusty_old_hospital,13,12.684684
rusty_old_hospital,14,11.437427
rusty_old_hospital,15,9.336983
rusty_old_hospital,16,7.548267
rusty_old_hospital,17,5.203733
rusty_old_hospital,18,3.834096
rusty_old_hospital,19,2.959890
rusty_old_hospital,20,3.686381
rusty_old_hospital,21,4.618955
rusty_old_hospital,22,5.111448
rusty_old_hospital,23,5.886722
rusty_old_hospital,0,6.188151
rusty_old_aquarium,1,4.883223
rusty_old_aquarium,2,5.382955
rusty_old_aquarium,3,7.119379
rusty_old_aquarium,4,7.953970
rusty_old_aquarium,5,9.853522
rusty_old_aquarium,6,10.035096
rusty_old_aquarium,7,9.835597
rusty_old_aquarium,8,8.164330
rusty_old_aquarium,9,6.084120
rusty_old_aquarium,10,5.444804
rusty_old_aquarium,11,4.956892
rusty_old_aquarium,12,5.263939
rusty_old_aquarium,13,7.515257
rusty_old_aquarium,14,10.243229
rusty_old_aquarium,15,13.296775
rusty_old_aquarium,16,16.276877
rusty_old_aquarium,17,17.996003
rusty_old_aquarium,18,18.619867
rusty_old_aquarium,19,18.020963
rusty_old_aquarium,20,15.848780
rusty_old_aquarium,21,13.090743
rusty_old_aquarium,22,9.821727
rusty_old_aquarium,23,6.733444
rusty_old_aquarium,0,5.623877
shiny_new_house,1,3.025144
shiny_new_house,2,2.978001
shiny_new_house,3,3.658312
shiny_new_house,4,3.893694
shiny_new_house,5,3.478250
shiny_new_house,6,3.672053
shiny_new_house,7,3.378525
shiny_new_house,8,3.007263
shiny_new_house,9,2.890338
shiny_new_house,10,2.402130
shiny_new_house,11,2.155930
shiny_new_house,12,3.396599
shiny_new_house,13,3.820954
shiny_new_house,14,4.753303
shiny_new_house,15,5.264575
shiny_new_house,16,6.309507
shiny_new_house,17,6.246536
shiny_new_house,18,6.366430
shiny_new_house,19,5.164385
shiny_new_house,20,4.817163
shiny_new_house,21,3.698085
shiny_new_house,22,3.040471
shiny_new_house,23,2.461150
shiny_new_house,0,2.400056
shiny_new_museum,1,4.088738
shiny_new_museum,2,5.558363
shiny_new_museum,3,6.795505
shiny_new_museum,4,6.830645
shiny_new_museum,5,7.212590
shiny_new_museum,6,6.857401
shiny_new_museum,7,5.479382
shiny_new_museum,8,4.463619
shiny_new_museum,9,3.868424
shiny_new_museum,10,4.026681
shiny_new_museum,11,4.432900
shiny_new_museum,12,6.037271
shiny_new_museum,13,7.381825
shiny_new_museum,14,10.285939
shiny_new_museum,15,11.399185
shiny_new_museum,16,12.950802
shiny_new_museum,17,13.116778
shiny_new_museum,18,12.543103
shiny_new_museum,19,10.420875
shiny_new_museum,20,8.889766
shiny_new_museum,21,6.206298
shiny_new_museum,22,5.366865
shiny_new_museum,23,4.286837
shiny_new_museum,0,4.176729
shiny_new_office,1,4.612654
shiny_new_office,2,5.795482
shiny_new_office,3,7.609149
shiny_new_office,4,8.809797
shiny_new_office,5,8.113244
shiny_new_office,6,7.793964
shiny_new_office,7,7.247475
shiny_new_office,8,5.616016
shiny_new_office,9,4.572093
shiny_new_office,10,4.624342
shiny_new_office,11,5.038836
shiny_new_office,12,6.491900
shiny_new_office,13,9.424351
shiny_new_office,14,11.693975
shiny_new_office,15,14.198444
shiny_new_office,16,15.320872
shiny_new_office,17,15.899123
shiny_new_office,18,14.629894
shiny_new_office,19,13.233309
shiny_new_office,20,10.419398
shiny_new_office,21,7.759831
shiny_new_office,22,6.322559
shiny_new_office,23,4.972941
shiny_new_office,0,4.925559
shiny_new_planetarium,1,7.597294
shiny_new_planetarium,2,7.517694
shiny_new_planetarium,3,7.818911
shiny_new_planetarium,4,7.139442
shiny_new_planetarium,5,6.331724
shiny_new_planetarium,6,4.527837
shiny_new_planetarium,7,4.000684
shiny_new_planetarium,8,4.617629
shiny_new_planetarium,9,5.125214
shiny_new_planetarium,10,7.559159
shiny_new_planetarium,11,9.291426
shiny_new_planetarium,12,11.513890
shiny_new_planetarium,13,14.113778
shiny_new_planetarium,14,15.167683
shiny_new_planetarium,15,14.615127
shiny_new_planetarium,16,12.852434
shiny_new_planetarium,17,10.832541
shiny_new_planetarium,18,8.811974
shiny_new_planetarium,19,6.365258
shiny_new_planetarium,20,5.346025
shiny_new_planetarium,21,4.555732
shiny_new_planetarium,22,3.928393
shiny_new_planetarium,23,5.636196
shiny_new_planetarium,0,6.077874
shiny_new_birdhouse,1,3.866774
shiny_new_birdhouse,2,4.033335
shiny_new_birdhouse,3,4.202885
shiny_new_birdhouse,4,3.021190
shiny_new_birdhouse,5,3.213007
shiny_new_birdhouse,6,2.397758
shiny_new_birdhouse,7,2.545524
shiny_new_birdhouse,8,2.227275
shiny_new_birdhouse,9,3.220056
shiny_new_birdhouse,10,4.131219
shiny_new_birdhouse,11,5.432990
shiny_new_birdhouse,12,6.648025
shiny_new_birdhouse,13,7.847392
shiny_new_birdhouse,14,8.530937
shiny_new_birdhouse,15,7.586570
shiny_new_birdhouse,16,6.277618
shiny_new_birdhouse,17,5.139772
shiny_new_birdhouse,18,4.021709
shiny_new_birdhouse,19,2.704444
shiny_new_birdhouse,20,1.988066
shiny_new_birdhouse,21,1.791069
shiny_new_birdhouse,22,2.180979
shiny_new_birdhouse,23,2.755543
shiny_new_birdhouse,0,3.672644
shiny_new_stadium,1,1.505202
shiny_new_stadium,2,1.719036
shiny_new_stadium,3,2.228413
shiny_new_stadium,4,1.623495
shiny_new_stadium,5,2.551690
shiny_new_stadium,6,1.636721
shiny_new_stadium,7,1.817325
shiny_new_stadium,8,2.074094
shiny_new_stadium,9,1.864668
shiny_new_stadium,10,1.021432
shiny_new_stadium,11,1.806966
shiny_new_stadium,12,1.234024
shiny_new_stadium,13,1.590730
shiny_new_stadium,14,2.853273
shiny_new_stadium,15,2.587486
shiny_new_stadium,16,3.450878
shiny_new_stadium,17,3.268523
shiny_new_stadium,18,3.176872
shiny_new_stadium,19,3.191875
shiny_new_stadium,20,3.012808
shiny_new_stadium,21,1.814747
shiny_new_stadium,22,1.972881
shiny_new_stadium,23,1.320310
shiny_new_stadium,0,1.539048
shiny_new_warehouse,1,1.798073
shiny_new_warehouse,2,1.998329
shiny_new_warehouse,3,1.324273
shiny_new_warehouse,4,1.225523
shiny_new_warehouse,5,1.991363
shiny_new_warehouse,6,0.917968
shiny_new_warehouse,7,0.878526
shiny_new_warehouse,8,1.019432
shiny_new_warehouse,9,1.389507
shiny_new_warehouse,10,1.443392
shiny_new_warehouse,11,2.128851
shiny_new_warehouse,12,2.126433
shiny_new_warehouse,13,2.403372
shiny_new_warehouse,14,3.199625
shiny_new_warehouse,15,2.984205
shiny_new_warehouse,16,3.122647
shiny_new_warehouse,17,2.550622
shiny_new_warehouse,18,2.546857
shiny_new_warehouse,19,1.273315
shiny_new_warehouse,20,0.887124
shiny_new_warehouse,21,1.298908
shiny_new_warehouse,22,1.153166
shiny_new_warehouse,23,1.274472
shiny_new_warehouse,0,1.491470
shiny_new_market,1,3.762881
shiny_new_market,2,3.956724
shiny_new_market,3,3.633518
shiny_new_market,4,2.773559
shiny_new_market,5,2.641167
shiny_new_market,6,2.390080
shiny_new_market,7,1.718158
shiny_new_market,8,2.824508
shiny_new_market,9,3.353930
shiny_new_market,10,3.902005
shiny_new_market,11,5.571659
shiny_new_market,12,5.985416
shiny_new_market,13,6.817625
shiny_new_market,14,6.653221
shiny_new_market,15,6.079978
shiny_new_market,16,5.564782
shiny_new_market,17,4.088234
shiny_new_market,18,3.676234
shiny_new_market,19,1.991915
shiny_new_market,20,2.220308
shiny_new_market,21,1.992220
shiny_new_market,22,1.985939
shiny_new_market,23,2.500131
shiny_new_market,0,3.043971
shiny_new_hydroelectric_plant,1,1.051229
shiny_new_hydroelectric_plant,2,1.801098
shiny_new_hydroelectric_plant,3,1.675869
shiny_new_hydroelectric_plant,4,1.815599
shiny_new_hydroelectric_plant,5,1.036520
shiny_new_hydroelectric_plant,6,1.819040
shiny_new_hydroelectric_plant,7,1.819543
shiny_new_hydroelectric_plant,8,1.002414
shiny_new_hydroelectric_plant,9,0.838819
shiny_new_hydroelectric_plant,10,1.742421
shiny_new_hydroelectric_plant,11,1.798761
shiny_new_hydroelectric_plant,12,1.718855
shiny_new_hydroelectric_plant,13,1.246341
shiny_new_hydroelectric_plant,14,1.584789
shiny_new_hydroelectric_plant,15,1.859105
shiny_new_hydroelectric_plant,16,1.974339
shiny_new_hydroelectric_plant,17,1.437240
shiny_new_hydroelectric_plant,18,2.189523
shiny_new_hydroelectric_plant,19,1.797791
shiny_new_hydroelectric_plant,20,1.896798
shiny_new_hydroelectric_plant,21,1.807148
shiny_new_hydroelectric_plant,22,0.960637
shiny_new_hydroelectric_plant,23,1.207153
shiny_new_hydroelectric_plant,0,0.834865
shiny_new_windmill,1,7.458079
shiny_new_windmill,2,6.581262
shiny_new_windmill,3,5.064977
shiny_new_windmill,4,4.807867
shiny_new_windmill,5,5.449039
shiny_new_windmill,6,6.610754
shiny_new_windmill,7,8.820733
shiny_new_windmill,8,12.260642
shiny_new_windmill,9,15.233226
shiny_new_windmill,10,17.039078
shiny_new_windmill,11,17.347971
shiny_new_windmill,12,16.702358
shiny_new_windmill,13,15.484492
shiny_new_windmill,14,12.315223
shiny_new_windmill,15,8.984670
shiny_new_windmill,16,7.045623
shiny_new_windmill,17,5.246474
shiny_new_windmill,18,4.175960
shiny_new_windmill,19,4.810901
shiny_new_windmill,20,6.741515
shiny_new_windmill,21,7.670273
shiny_new_windmill,22,8.929730
shiny_new_windmill,23,9.085987
shiny_new_windmill,0,8.500948
shiny_new_opera_house,1,6.220196
shiny_new_opera_house,2,8.052890
shiny_new_opera_house,3,8.328762
shiny_new_opera_house,4,8.089060
shiny_new_opera_house,5,8.306597
shiny_new_opera_house,6,6.545967
shiny_new_opera_house,7,5.390270
shiny_new_opera_house,8,4.425994
shiny_new_opera_house,9,4.770681
shiny_new_opera_house,10,4.911629
shiny_new_opera_house,11,7.226948
shiny_new_opera_house,12,9.916639
shiny_new_opera_house,13,13.026981
shiny_new_opera_house,14,15.194907
shiny_new_opera_house,15,16.049079
shiny_new_opera_house,16,15.784604
shiny_new_opera_house,17,15.371387
shiny_new_opera_house,18,13.323626
shiny_new_opera_house,19,10.421346
shiny_new_opera_house,20,7.828491
shiny_new_opera_house,21,5.628224
shiny_new_opera_house,22,4.033431
shiny_new_opera_house,23,4.739134
shiny_new_opera_house,0,5.688938
shiny_new_gymnaisum,1,6.288736
shiny_new_gymnaisum,2,7.001530
shiny_new_gymnaisum,3,9.104931
shiny_new_gymnaisum,4,9.374288
shiny_new_gymnaisum,5,9.939266
shiny_new_gymnaisum,6,9.719783
shiny_new_gymnaisum,7,7.942432
shiny_new_gymnaisum,8,7.070963
shiny_new_gymnaisum,9,5.525132
shiny_new_gymnaisum,10,5.418857
shiny_new_gymnaisum,11,5.794298
shiny_new_gymnaisum,12,7.926502
shiny_new_gymnaisum,13,10.799387
shiny_new_gymnaisum,14,14.181160
shiny_new_gymnaisum,15,16.619567
shiny_new_gymnaisum,16,18.554784
shiny_new_gymnaisum,17,18.683797
shiny_new_gymnaisum,18,17.538453
shiny_new_gymnaisum,19,15.365677
shiny_new_gymnaisum,20,11.929142
shiny_new_gymnaisum,21,9.797397
shiny_new_gymnaisum,22,7.169036
shiny_new_gymnaisum,23,5.735927
shiny_new_gymnaisum,0,5.465965
shiny_new_school,1,2.423871
shiny_new_school,2,2.924112
shiny_new_school,3,3.345175
shiny_new_school,4,4.298169
shiny_new_school,5,4.051065
shiny_new_school,6,3.329973
shiny_new_school,7,2.976821
shiny_new_school,8,3.168032
shiny_new_school,9,2.152492
shiny_new_school,10,2.103026
shiny_new_school,11,2.183213
shiny_new_school,12,2.761422
shiny_new_school,13,3.931712
shiny_new_school,14,5.417544
shiny_new_school,15,5.923726
shiny_new_school,16,7.248948
shiny_new_school,17,7.112230
shiny_new_school,18,6.971514
shiny_new_school,19,5.522747
shiny_new_school,20,4.450021
shiny_new_school,21,3.915079
shiny_new_school,22,2.454507
shiny_new_school,23,2.196876
shiny_new_school,0,2.663207
shiny_new_taco_truck,1,2.804133
shiny_new_taco_truck,2,3.604536
shiny_new_taco_truck,3,3.097570
shiny_new_taco_truck,4,3.638941
shiny_new_taco_truck,5,3.455288
shiny_new_taco_truck,6,3.309523
shiny_new_taco_truck,7,2.184860
shiny_new_taco_truck,8,1.766853
shiny_new_taco_truck,9,2.028145
shiny_new_taco_truck,10,1.833946
shiny_new_taco_truck,11,2.958337
shiny_new_taco_truck,12,3.634044
shiny_new_taco_truck,13,4.976895
shiny_new_taco_truck,14,6.286070
shiny_new_taco_truck,15,6.154482
shiny_new_taco_truck,16,6.927970
shiny_new_taco_truck,17,6.379338
shiny_new_taco_truck,18,5.542251
shiny_new_taco_truck,19,4.211888
shiny_new_taco_truck,20,3.452528
shiny_new_taco_truck,21,2.850402
shiny_new_taco_truck,22,2.266143
shiny_new_taco_truck,23,1.667132
shiny_new_taco_truck,0,2.586376
shiny_new_base,1,4.630952
shiny_new_base,2,5.333479
shiny_new_base,3,6.461688
shiny_new_base,4,6.279501
shiny_new_base,5,6.211205
shiny_new_base,6,5.577538
shiny_new_base,7,3.933135
shiny_new_base,8,3.847281
shiny_new_base,9,3.506819
shiny_new_base,10,3.965067
shiny_new_base,11,5.506275
shiny_new_base,12,6.608749
shiny_new_base,13,8.706357
shiny_new_base,14,10.274108
shiny_new_base,15,12.104709
shiny_new_base,16,12.147602
shiny_new_base,17,10.953106
shiny_new_base,18,9.760404
shiny_new_base,19,8.188232
shiny_new_base,20,6.561821
shiny_new_base,21,4.253333
shiny_new_base,22,3.175192
shiny_new_base,23,2.896237
shiny_new_base,0,3.394153
shiny_new_houseboat,1,1.797574
shiny_new_houseboat,2,2.250970
shiny_new_houseboat,3,3.293890
shiny_new_houseboat,4,3.004503
shiny_new_houseboat,5,3.654574
shiny_new_houseboat,6,3.413180
shiny_new_houseboat,7,2.464231
shiny_new_houseboat,8,2.250523
shiny_new_houseboat,9,1.538208
shiny_new_houseboat,10,2.445097
shiny_new_houseboat,11,1.848985
shiny_new_houseboat,12,3.277421
shiny_new_houseboat,13,3.436354
shiny_new_houseboat,14,4.201432
shiny_new_houseboat,15,5.133437
shiny_new_houseboat,16,5.432080
shiny_new_houseboat,17,5.496078
shiny_new_houseboat,18,4.748694
shiny_new_houseboat,19,4.710126
shiny_new_houseboat,20,3.572072
shiny_new_houseboat,21,3.012442
shiny_new_houseboat,22,2.330343
shiny_new_houseboat,23,2.019926
shiny_new_houseboat,0,2.065029
shiny_new_hospital,1,1.278164
shiny_new_hospital,2,1.113037
shiny_new_hospital,3,1.353597
shiny_new_hospital,4,1.035990
shiny_new_hospital,5,0.896508
shiny_new_hospital,6,1.401333
shiny_new_hospital,7,1.487983
shiny_new_hospital,8,1.726078
shiny_new_hospital,9,1.712349
shiny_new_hospital,10,1.327538
shiny_new_hospital,11,1.890222
shiny_new_hospital,12,1.561876
shiny_new_hospital,13,1.517653
shiny_new_hospital,14,1.992498
shiny_new_hospital,15,1.137604
shiny_new_hospital,16,1.227468
shiny_new_hospital,17,1.577360
shiny_new_hospital,18,1.602307
shiny_new_hospital,19,1.654071
shiny_new_hospital,20,1.355332
shiny_new_hospital,21,1.855950
shiny_new_hospital,22,1.204315
shiny_new_hospital,23,1.821293
shiny_new_hospital,0,1.555144
shiny_new_aquarium,1,1.469542
shiny_new_aquarium,2,1.728521
shiny_new_aquarium,3,1.401621
shiny_new_aquarium,4,1.318840
shiny_new_aquarium,5,1.068485
shiny_new_aquarium,6,1.663060
shiny_new_aquarium,7,1.113895
shiny_new_aquarium,8,1.405813
shiny_new_aquarium,9,1.898455
shiny_new_aquarium,10,1.582475
shiny_new_aquarium,11,1.499001
shiny_new_aquarium,12,1.566476
shiny_new_aquarium,13,1.377968
shiny_new_aquarium,14,1.807033
shiny_new_aquarium,15,1.800673
shiny_new_aquarium,16,1.278961
shiny_new_aquarium,17,1.295809
shiny_new_aquarium,18,1.103587
shiny_new_aquarium,19,0.987762
shiny_new_aquarium,20,1.223821
shiny_new_aquarium,21,1.202669
shiny_new_aquarium,22,1.651677
shiny_new_aquarium,23,1.958331
shiny_new_aquarium,0,1.408706
savvy_house,1,8.030317
savvy_house,2,6.858589
savvy_house,3,5.057186
savvy_house,4,4.859966
savvy_house,5,4.409764
savvy_house,6,5.159399
savvy_house,7,6.734662
savvy_house,8,9.549334
savvy_house,9,12.205596
savvy_house,10,14.575836
savvy_house,11,15.634439
savvy_house,12,15.691247
savvy_house,13,14.754790
savvy_house,14,12.250581
savvy_house,15,10.244001
savvy_house,16,7.179374
savvy_house,17,5.438057
savvy_house,18,4.256958
savvy_house,19,4.616020
savvy_house,20,5.343462
savvy_house,21,6.373785
savvy_house,22,7.841829
savvy_house,23,8.269786
savvy_house,0,7.953782
savvy_museum,1,1.704420
savvy_museum,2,1.170261
savvy_museum,3,1.360751
savvy_museum,4,1.391396
savvy_museum,5,1.518195
savvy_museum,6,1.988237
savvy_museum,7,1.629233
savvy_museum,8,1.961757
savvy_museum,9,1.387560
savvy_museum,10,1.090106
savvy_museum,11,1.477294
savvy_museum,12,1.638887
savvy_museum,13,1.386722
savvy_museum,14,2.143613
savvy_museum,15,2.153182
savvy_museum,16,2.360860
savvy_museum,17,2.091396
savvy_museum,18,2.157421
savvy_museum,19,2.538085
savvy_museum,20,1.872066
savvy_museum,21,2.175646
savvy_museum,22,1.982724
savvy_museum,23,1.235166
savvy_museum,0,1.949356
savvy_office,1,5.944986
savvy_office,2,7.311334
savvy_office,3,7.575025
savvy_office,4,8.140220
savvy_office,5,6.771223
savvy_office,6,5.542358
savvy_office,7,4.382896
savvy_office,8,4.088912
savvy_office,9,3.672895
savvy_office,10,5.097886
savvy_office,11,6.785106
savvy_office,12,9.664595
savvy_office,13,11.981905
savvy_office,14,14.106893
savvy_office,15,15.417470
savvy_office,16,14.625659
savvy_office,17,13.419738
savvy_office,18,11.086986
savvy_office,19,9.295777
savvy_office,20,6.427047
savvy_office,21,4.638313
savvy_office,22,3.616935
savvy_office,23,4.346721
savvy_office,0,4.638591
savvy_planetarium,1,3.812701
savvy_planetarium,2,4.059631
savvy_planetarium,3,4.533691
savvy_planetarium,4,6.299197
savvy_planetarium,5,7.582514
savvy_planetarium,6,8.256941
savvy_planetarium,7,8.082709
savvy_planetarium,8,7.122278
savvy_planetarium,9,6.123202
savvy_planetarium,10,5.079878
savvy_planetarium,11,3.827690
savvy_planetarium,12,3.828589
savvy_planetarium,13,5.233665
savvy_planetarium,14,6.733661
savvy_planetarium,15,9.770634
savvy_planetarium,16,11.724810
savvy_planetarium,17,14.363723
savvy_planetarium,18,15.818298
savvy_planetarium,19,15.537175
savvy_planetarium,20,14.714213
savvy_planetarium,21,11.825240
savvy_planetarium,22,9.964963
savvy_planetarium,23,7.415236
savvy_planetarium,0,4.994957
savvy_birdhouse,1,3.480436
savvy_birdhouse,2,3.173458
savvy_birdhouse,3,4.502104
savvy_birdhouse,4,4.809517
savvy_birdhouse,5,5.863554
savvy_birdhouse,6,5.253422
savvy_birdhouse,7,5.211186
savvy_birdhouse,8,4.435107
savvy_birdhouse,9,3.190524
savvy_birdhouse,10,2.537190
savvy_birdhouse,11,3.086960
savvy_birdhouse,12,3.536510
savvy_birdhouse,13,4.797185
savvy_birdhouse,14,7.033914
savvy_birdhouse,15,8.390203
savvy_birdhouse,16,9.872081
savvy_birdhouse,17,10.054177
savvy_birdhouse,18,9.688507
savvy_birdhouse,19,9.244861
savvy_birdhouse,20,7.032685
savvy_birdhouse,21,5.708538
savvy_birdhouse,22,3.900945
savvy_birdhouse,23,3.189550
savvy_birdhouse,0,2.560956
savvy_stadium,1,10.531944
savvy_stadium,2,9.014750
savvy_stadium,3,7.647010
savvy_stadium,4,6.700766
savvy_stadium,5,5.895787
savvy_stadium,6,6.243105
savvy_stadium,7,9.243309
savvy_stadium,8,12.343604
savvy_stadium,9,15.795573
savvy_stadium,10,18.858705
savvy_stadium,11,20.316504
savvy_stadium,12,21.321019
savvy_stadium,13,20.014590
savvy_stadium,14,17.768879
savvy_stadium,15,14.828652
savvy_stadium,16,10.808446
savvy_stadium,17,7.547052
savvy_stadium,18,5.992764
savvy_stadium,19,6.087717
savvy_stadium,20,6.364943
savvy_stadium,21,8.335234
savvy_stadium,22,9.923097
savvy_stadium,23,11.497486
savvy_stadium,0,11.580489
savvy_warehouse,1,3.265621
savvy_warehouse,2,4.841907
savvy_warehouse,3,5.784612
savvy_warehouse,4,5.986584
savvy_warehouse,5,5.868413
